categorie_bis,companies,noms,titre_com,commentaire,reponses,notes,date_experience,date_commentaire,site,nombre_pages,date_scrap,verified,année_experience,mois_experience,jour_experience,année_commentaire,mois_commentaire,jour_commentaire,leadtime_com_exp
bank,Sumeria Reviews,Luis,Facile à utiliser et simple a…,Facile à utiliser et simple a comprendre super app,Non spécifié,,"Date of experience: June 03, 2022","Jun 3, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=41,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Djamel,On adore,On adore on adore on adore,Non spécifié,,"Date of experience: June 02, 2022","Jun 3, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=41,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Abdelkarim,Fluidité de l’application,"Fluidité de l’application, services simple d’utilisation",Non spécifié,,"Date of experience: June 02, 2022","Jun 3, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=41,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Quoc Viet,thank you,Very useful and easy. Thank you for everything,Non spécifié,,"Date of experience: June 02, 2022","Jun 2, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=41,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Ingrid,Application très fonctionnelle,"Date of experience: June 02, 2022",Non spécifié,,"Date of experience: June 02, 2022","Jun 2, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=41,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Loïc,Super reactif,"Date of experience: June 01, 2022",Non spécifié,,"Date of experience: June 01, 2022","Jun 2, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=41,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Hawa,"Simple,","Simple,InteractiveAdapté à mon besoin de transaction rapide.",Non spécifié,,"Date of experience: June 01, 2022","Jun 1, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=41,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Sonia,La nagivation n’est pas intuitive.,"Date of experience: June 01, 2022","Bonjour Sonia,Nous vous remercions pour votre commentaire. Nous accordons beaucoup d'importance à nos retours utilisateurs. N'hésitez pas à nous contacter à support@lydia-app.com pour nous donner plus de détails.À bientôt - L'équipe Lydia",,"Date of experience: June 01, 2022","Jun 1, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=41,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Paj,Lydia is my principal bank account,"Lydia is my principal bank account, its a great online bank but sometime Lydia blocked some paiement to crypto exchange",Non spécifié,,"Date of experience: June 01, 2022","Jun 1, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=42,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Auriane,Lydia is the perfect way to pay your…,"Lydia is the perfect way to pay your friends back. If I could advice an update, it would be great if the payment method could be available anywhere in the world. Currently in Asia, I can't pay with my Lydia Card and it is a pity. Thank you for reading.",Non spécifié,,"Date of experience: June 01, 2022","Jun 1, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=42,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Salihou,Super services,"Date of experience: May 31, 2022",Non spécifié,,"Date of experience: May 31, 2022","May 31, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=42,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Rayan,Incroyable application merci,Incroyable application,Non spécifié,,"Date of experience: May 31, 2022","May 31, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=42,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Marc,Top !,Top ! Vraiment top,Non spécifié,,"Date of experience: May 31, 2022","May 31, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=42,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Pierre,Top!,Hyper pratique,Non spécifié,,"Date of experience: May 31, 2022","May 31, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=42,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Hugo,very good,"very good, easy to use and very useful for a lot of occasions.",Non spécifié,,"Date of experience: May 31, 2022","May 31, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=42,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Clément,Application performante et intuitive,Application performante et intuitive ! les sous comptes sont un formidable outil de gestion.,Non spécifié,,"Date of experience: May 31, 2022","May 31, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=42,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Coline Rosier,Great app,"Great app, fast and easy to use !",Non spécifié,,"Date of experience: May 31, 2022","May 31, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=42,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Alexandre Gorius,"Great app, but getting more complicated to use","I’m using Lydia to send money to friends and have a shared account with my girlfriend. The service is very reliable and used to be very quick to use. Unfortunately, the latest design update really makes this more complicated","Hello Alexandre,Thank you for your comment. Please don't hesitate to give us more details by contacting us at support@lydia-app.com.See you soon - The Lydia Team",,"Date of experience: May 30, 2022","May 30, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=42,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Zd,Beaucoup d’options,"Beaucoup d’options, c’est devenu ma banque principale",Non spécifié,,"Date of experience: May 30, 2022","May 30, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=42,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Awa,Best bank I’ve had so far,"Date of experience: May 30, 2022",Non spécifié,,"Date of experience: May 30, 2022","May 30, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=42,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Ethan,Very expensive app a lot of fees,"Date of experience: May 30, 2022","Hello Ethan, Thank you for your message. Please don't hesitate to contact us at support@lydia-app.com so that we can help you choose the offer adapted to your situation and avoid fees. See you soon - The Lydia team",,"Date of experience: May 30, 2022","May 30, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=42,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,David,Very top,"Very top this app, practice and cool",Non spécifié,,"Date of experience: May 29, 2022","May 29, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=42,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Yasin,Excellent,Excellent  Excellent Excellent ExcellentExcellent Excellent Excellent ExcellentExcellent Excellent,Non spécifié,,"Date of experience: May 29, 2022","May 29, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=42,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Humeyra Selma,Super pratique,"Date of experience: May 29, 2022",Non spécifié,,"Date of experience: May 29, 2022","May 29, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=42,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Mohammed,Top top bank,Banque au top,Non spécifié,,"Date of experience: May 28, 2022","May 28, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=42,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Guillaume,Excellent and so useful,"Date of experience: May 28, 2022",Non spécifié,,"Date of experience: May 28, 2022","May 28, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=42,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Marjo,J’adore,J’adore . Simple d’utilisation.,Non spécifié,,"Date of experience: May 26, 2022","May 26, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=42,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,SONIA HARZALAOUI,Super application efficace et pleine de…,Super application efficace et pleine de bonnes surprises positives je la recommande +++,Non spécifié,,"Date of experience: May 26, 2022","May 26, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=42,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Tarski,Best online bank,Genuine and great,Non spécifié,,"Date of experience: May 26, 2022","May 26, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=43,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Guillaume,Good app,Good application,Non spécifié,,"Date of experience: May 25, 2022","May 25, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=43,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Charles,Simple et pratique,"Simple et pratique, rien à reprocher.",Non spécifié,,"Date of experience: May 25, 2022","May 25, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=43,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Laurent NECTOUX,Bonne application,Application efficace et facile à prendre en mainSécurité des transactions par carte grâce à la validation sur l'application,Non spécifié,,"Date of experience: May 25, 2022","May 25, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=43,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,URVOY Marie-Laurence,Very good,"Very good Application very clear, I like responsiveness and professionalism",Non spécifié,,"Date of experience: May 24, 2022","May 24, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=43,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Duaa,Great app,"Great app, easy use, effecient, and totally secure. Love the new design of the app, except the memories part. Great job",Non spécifié,,"Date of experience: May 24, 2022","May 24, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=43,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Alex,Excellente player forme intuitive et…,Excellente player forme intuitive et pratique en même temps pratique,Non spécifié,,"Date of experience: May 24, 2022","May 24, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=43,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Katarzyna,Amazing,"Honestly super useful, love Lydia",Non spécifié,,"Date of experience: May 23, 2022","May 23, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=43,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Cif,Top du top ultra pratique,"Date of experience: May 22, 2022",Non spécifié,,"Date of experience: May 22, 2022","May 22, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=43,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Lise,Trop de choses devenue payantes au fur…,Trop de choses devenue payantes au fur et à mesures.,Non spécifié,,"Date of experience: May 21, 2022","May 22, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=43,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Stella,Cool,Bonne aplication,Non spécifié,,"Date of experience: May 21, 2022","May 21, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=43,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Daniel,Simple et efficace,Simple et efficace 👌🏻,Non spécifié,,"Date of experience: May 20, 2022","May 21, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=43,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Charles,Lydia is very good service,Lydia is very good service ! I use it everyday to transfer between friends or to make shopping online and I use ma credit card Lydia blue when I want to limit my depense when I am out. Thank you ! The only cons is that it’s now 1€ per month dur student but it’s not expensive ! Thank you to make this device better every day !,Non spécifié,,"Date of experience: May 20, 2022","May 20, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=43,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Alexandre,Just love it,I Just love it.,Non spécifié,,"Date of experience: May 20, 2022","May 20, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=43,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Linda,Good,"Good app, recommanded",Non spécifié,,"Date of experience: May 19, 2022","May 19, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=43,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Juliette,Génial pratique simple,"Date of experience: May 18, 2022",Non spécifié,,"Date of experience: May 18, 2022","May 18, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=43,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Vianney,"Useful Innovations, Great Performance","Excellent client relationship, useful innovations, performance, low price… I advise it to people around me.Lydia is really different from its competition in neobanking, it’s better and trustworthy, and has been my main « bank » for a couple years now.",Non spécifié,,"Date of experience: May 18, 2022","May 18, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=43,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,salim,"Super application,","Date of experience: May 18, 2022",Non spécifié,,"Date of experience: May 18, 2022","May 18, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=43,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Ouijjane,Au top no comment,"Date of experience: May 18, 2022",Non spécifié,,"Date of experience: May 18, 2022","May 18, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=43,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Jean- François,Top!,Clair simple pratique et utile comme seconde banque : Top!,Non spécifié,,"Date of experience: May 16, 2022","May 16, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=43,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Liza,Excellente application,Très bonne application ! Bon service client !,Non spécifié,,"Date of experience: May 15, 2022","May 15, 2022MergedInvited",https://www.trustpilot.com/review/sumeria.eu?page=44,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Zakaria,Great !,"I appreciate lydia, good experience !",Non spécifié,,"Date of experience: May 15, 2022","May 15, 2022MergedInvited",https://www.trustpilot.com/review/sumeria.eu?page=44,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Enzo,Très pratique simple a comprendre,"Date of experience: May 15, 2022",Non spécifié,,"Date of experience: May 15, 2022","May 15, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=44,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Bernard,support Lydia excellent  de patience et gentillesse.,support Lydia excellent beaucoup de gentillesse et de patience.,Non spécifié,,"Date of experience: May 15, 2022","May 15, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=44,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Maxime,Très bon service,"Date of experience: May 15, 2022",Non spécifié,,"Date of experience: May 15, 2022","May 15, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=44,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Noëma,Easy to use,Everything is so easy and fast on Lydia,Non spécifié,,"Date of experience: May 15, 2022","May 15, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=44,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Yann,Very easy to use,"Very easy to use, much better than an old bank.",Non spécifié,,"Date of experience: May 15, 2022","May 15, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=44,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Ludovic,Very nice,Amazing application,Non spécifié,,"Date of experience: May 15, 2022","May 15, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=44,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Linley Pioche,Je trouve lydia super,"Date of experience: May 15, 2022",Non spécifié,,"Date of experience: May 15, 2022","May 15, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=44,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Thomas,Perfect!,I’m very happy with Lydia and the services it offers. It allows me to deal with my money in the best way possible and to get organized in my expenses.,Non spécifié,,"Date of experience: May 14, 2022","May 14, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=44,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Vidic,Topp,"Top, service impeccable Je m’en sers au quotidien",Non spécifié,,"Date of experience: May 14, 2022","May 14, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=44,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Jonathan,Excellent services,"Date of experience: May 14, 2022",Non spécifié,,"Date of experience: May 14, 2022","May 14, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=44,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Hakeem,Dommage gerable via un ordinateur,"Date of experience: May 14, 2022",Non spécifié,,"Date of experience: May 14, 2022","May 14, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=44,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Jessica,Top et efficace,"Date of experience: May 14, 2022",Non spécifié,,"Date of experience: May 14, 2022","May 14, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=44,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,ff,Lydia is really great for transfer and…,"Lydia is really great for transfer and using it at your own bank account, easy fast and secure, really great",Non spécifié,,"Date of experience: May 14, 2022","May 14, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=44,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Melissa Khadijatou,Parfait excellent,"Date of experience: May 14, 2022",Non spécifié,,"Date of experience: May 14, 2022","May 14, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=44,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Brayerlin,Recommended,Easy to use and good costumer service,Non spécifié,,"Date of experience: May 14, 2022","May 14, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=44,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Astrid,Great,Very useful!,Non spécifié,,"Date of experience: May 14, 2022","May 14, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=44,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Rya etienne,So nice,So nice and I love it,Non spécifié,,"Date of experience: May 14, 2022","May 14, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=44,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Christian,Très bon,Simple et facile,Non spécifié,,"Date of experience: May 14, 2022","May 14, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=44,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,philippe carmignani,Excellent,Excellent  excellent,Non spécifié,,"Date of experience: May 14, 2022","May 14, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=45,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Hermance,Très très utile !,"Date of experience: May 14, 2022",Non spécifié,,"Date of experience: May 14, 2022","May 14, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=45,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Clement,Très bon application,"Date of experience: May 14, 2022",Non spécifié,,"Date of experience: May 14, 2022","May 14, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=45,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Pierre,Nice but limited,"Date of experience: May 14, 2022","Hello Pierre,Thank you for your comment. Don't hesitate to contact us at support@lydia-app.com to give us more details. See you soon - The Lydia Team",,"Date of experience: May 14, 2022","May 14, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=45,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Saylie,L’application est top,"L’application est top, peut devenir parfaite",Non spécifié,,"Date of experience: May 14, 2022","May 14, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=45,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Jean-Francois,Very good app,"Date of experience: May 14, 2022",Non spécifié,,"Date of experience: May 14, 2022","May 14, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=45,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Alexandre,super,Super Application !,Merci pour cet avis !,,"Date of experience: May 14, 2022","May 14, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=45,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Follivi LOCOH - DONOU,Lydia is a very good bank online,"Lydia is a very good bank online. Everything is there, on time and is very transparent for you to understand how you spend your money",Thanks a lot!,,"Date of experience: May 14, 2022","May 14, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=45,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Kaito,Super safe and easy to use,"Date of experience: May 14, 2022",Un grand merci !,,"Date of experience: May 14, 2022","May 14, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=45,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Victoria,Une application top,"Date of experience: May 14, 2022",Merci pour votre avis.,,"Date of experience: May 14, 2022","May 14, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=45,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Nicolas,Au top 👌👌👌👌👌,"Date of experience: May 14, 2022",Nous sommes ravis de savoir que nos services répondent à vos attentes.,,"Date of experience: May 14, 2022","May 14, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=45,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Oli,Good experience,Service impeccable.,Merci pour votre retour d'expérience ! À bientôt - L'équipe Lydia,,"Date of experience: May 11, 2022","May 11, 2022MergedInvited",https://www.trustpilot.com/review/sumeria.eu?page=45,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Loic,Excellente application,"Date of experience: May 11, 2022",Merci d'avoir pris le temps de nous écrire ! À bientôt - L'équipe Lydia,,"Date of experience: May 11, 2022","May 11, 2022MergedInvited",https://www.trustpilot.com/review/sumeria.eu?page=45,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Imadeddine,Top de chez top,"Date of experience: May 11, 2022","Avis top de chez top, merci pour votre retour ! :) À bientôt - L'équipe Lydia",,"Date of experience: May 11, 2022","May 11, 2022MergedInvited",https://www.trustpilot.com/review/sumeria.eu?page=45,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Yoann Boisniere,Application innovante qui ne cesse de…,Application innovante qui ne cesse de progresser. Simple d'utilisation et services inédits.,Un immense merci qui fait plaisir à notre équipe Produit ! À bientôt - L'équipe Lydia,,"Date of experience: May 11, 2022","May 11, 2022MergedInvited",https://www.trustpilot.com/review/sumeria.eu?page=45,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Sandrine,Super application,"Date of experience: May 11, 2022",Non spécifié,,"Date of experience: May 11, 2022","May 11, 2022MergedInvited",https://www.trustpilot.com/review/sumeria.eu?page=45,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Marie Carbou,Tres bonne application,"Date of experience: May 11, 2022",Un immense merci pour votre retour positif ! 🤩 À bientôt - L'équipe Lydia,,"Date of experience: May 11, 2022","May 11, 2022MergedInvited",https://www.trustpilot.com/review/sumeria.eu?page=45,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Monsieur IBRAHIMA KALIL DIAKIT,"Top, excellente application, simple et rapide","Une application simple, rapide, et surtout intuitive.",Non spécifié,,"Date of experience: May 11, 2022","May 11, 2022MergedInvited",https://www.trustpilot.com/review/sumeria.eu?page=45,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Maxime,Très content,"Date of experience: May 11, 2022",Nous sommes ravis de lire que notre application vous apporte satisfaction ! À bientôt - L'équipe Lydia,,"Date of experience: May 11, 2022","May 11, 2022MergedInvited",https://www.trustpilot.com/review/sumeria.eu?page=45,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Stanley Laloupe,Belle application qui évolue vite,"Date of experience: May 11, 2022",Merci pour votre retour très positif qui fait plaisir à notre équipe Produit ! À bientôt - L'équipe Lydia,,"Date of experience: May 11, 2022","May 11, 2022MergedInvited",https://www.trustpilot.com/review/sumeria.eu?page=45,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Hell Modèl,Harley,Banque relativement cool,Non spécifié,,"Date of experience: May 11, 2022","May 11, 2022MergedInvited",https://www.trustpilot.com/review/sumeria.eu?page=46,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,client,Excellent,Bonne application,Merci pour vos encouragements ! 💪 À bientôt - L'équipe Lydia,,"Date of experience: May 09, 2022","May 9, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=46,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Utilisateur régulier de Lydia,Simple et clair,Simple et efficace,Merci beaucoup pour votre retour ! À bientôt - L'équipe Lydia,,"Date of experience: May 09, 2022","May 9, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=46,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Barbara Kaa,Une application vraiment top,"Date of experience: May 09, 2022",Votre commentaire aussi est top !  🙏 À bientôt - L'équipe Lydia,,"Date of experience: May 09, 2022","May 9, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=46,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,client,Hyper pratique,"Date of experience: May 05, 2022",Merci pour votre avis. Nous sommes ravis de lire que notre app vous simplifie la vie ! À bientôt - L'équipe Lydia,,"Date of experience: May 05, 2022","May 5, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=46,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Nicolas,J’adore,J’adore !!! C’est super,Nous adorons également les retours comme les vôtres ! 🤩 Merci beaucoup ! À bientôt - L'équipe Lydia,,"Date of experience: May 05, 2022","May 5, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=46,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Etv Matt,Excellent service,"Date of experience: May 05, 2022",Nous sommes ravis de savoir que nos services répondent à vos attentes ! Merci pour votre soutien. À bientôt - L'équipe Lydia,,"Date of experience: May 05, 2022","May 5, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=46,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Sébastien Roullier,Excellente application,"Excellente application, bien pratique et facile à utiliser.",Non spécifié,,"Date of experience: May 05, 2022","May 5, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=46,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Loulou,Bonne application simple d utilisation…,Bonne application simple d utilisation et facilitant les transactions,Merci beaucoup pour votre retour ! À bientôt - L'équipe Lydia,,"Date of experience: May 05, 2022","May 5, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=46,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Diego,Best service,"Service top, très pratique.",Merci beaucoup pour votre retour ! À bientôt - L'équipe Lydia,,"Date of experience: May 05, 2022","May 5, 2022MergedVerified",https://www.trustpilot.com/review/sumeria.eu?page=46,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,raphael marquand,The new application is nice tbh but..,"The new application is nice tbh, but why did you take out the account amount on the main page?","Thank you for your comment, Raphael. Feedbacks are very important to keep improving our services and satisfy our users. See you soon - The Lydia Team",,"Date of experience: April 29, 2022","Apr 29, 2022Merged",https://www.trustpilot.com/review/sumeria.eu?page=46,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Jass beta,It's a scam they blocked my account…,"It's a scam they blocked my account with 2000€ , I send them all the documents and everytime they ask for something new , I don't recommend you to use this bank , I'm with Wise app since 2018 they never asked me where did you get your money and blocked my account.It is clear that they are scammers , I only regret that I did not search the internet, as you can see a bank has a rating of 2, what would it be other than application of people stealing their money.Advice for you guys , you can use wise , n26 , revoulit .... And never think to use Lydia as I said is a scam application","We're sorry for the issues you're facing. We are unable to retrieve your conversation, but please don't hesitate in contacting our support team again so that we can review the situation together. See you soon - The Lydia team",,"Date of experience: April 26, 2022","Apr 26, 2022Merged",https://www.trustpilot.com/review/sumeria.eu?page=46,51,17-09-2024,,,,,,,,
